Movie_ID,Name,Date,Rate,Votes,Genre,Duration,Type,Nudity,Violence,Profanity,Alcohol,Frightening
704,Step Brothers,2008,6.9,"279,245",Comedy,98 ,Film,Moderate,Mild,Severe,Mild,None
705,BAC Nord,2020,6.9,"5,294","Action, Crime, Thriller",105 ,Film,Mild,Moderate,No Rate,Moderate,No Rate
706,Charlie and the Chocolate Factory,2005,6.6,"448,686","Adventure, Comedy, Family",115 ,Film,None,Mild,Mild,None,Moderate
707,Broadchurch,2005,8.4,"103,243","Crime, Drama, Mystery",48 ,Series,Mild,Moderate,Moderate,Mild,Moderate
708,Dunkirk,2017,7.8,"598,523","Action, Drama, History",106 ,Film,None,Moderate,Moderate,Mild,Severe
709,Firefly,2017,9.0,"252,106","Adventure, Drama, Sci-Fi",44 ,Series,Moderate,Moderate,Mild,Mild,Moderate
710,Aquaman,2018,6.9,"417,971","Action, Adventure, Fantasy",143 ,Film,None,Moderate,Mild,Mild,Mild
711,Cashback,2006,7.1,"85,011","Comedy, Drama, Romance",102 ,Film,Severe,Mild,Moderate,Mild,Mild
712,The Boss Baby Family Business,2021,5.9,"11,863","Animation, Adventure, Comedy",107 ,Film,Mild,Mild,Mild,None,Mild
713,The Living Daylights,1987,6.7,"93,814","Action, Adventure, Thriller",130 ,Film,Mild,Moderate,Mild,Mild,Mild
714,28 Days Later,2002,7.6,"393,805","Drama, Horror, Sci-Fi",113 ,Film,Moderate,Severe,Severe,Moderate,Severe
715,The King of Queens,2022,7.3,"78,594",Comedy,22 ,Series,Mild,None,Mild,Mild,None
716,American Dad,2022,7.3,"121,136","Animation, Comedy",22 ,Series,Moderate,Severe,Moderate,Moderate,Moderate
717,Night Hunter,2018,5.9,"18,222",Thriller,98 ,Film,None,Moderate,Severe,Mild,Moderate
718,Love and Monsters,2020,7.0,"109,343","Action, Adventure, Comedy",109 ,Film,Mild,Mild,Mild,Mild,Mild
719,The Bold Type,2020,7.9,"17,683","Comedy, Drama",45 ,Series,Moderate,None,Mild,Mild,None
720,Doctor Strange,2016,7.5,"647,690","Action, Adventure, Fantasy",115 ,Film,None,Moderate,Mild,None,Moderate
721,Soul,2020,8.1,"281,089","Animation, Adventure, Comedy",100 ,Film,None,None,None,None,Mild
722,Avengers Age of Ultron,2015,7.3,"794,220","Action, Adventure, Sci-Fi",141 ,Film,Mild,Moderate,Mild,Mild,Moderate
723,Silicon Valley,2015,8.5,"135,665",Comedy,28 ,Series,Moderate,Mild,Severe,Moderate,None
724,There Will Be Blood,2007,8.2,"546,904",Drama,158 ,Film,None,Moderate,Mild,Mild,Moderate
725,Maleficent,2014,7.0,"358,078","Action, Adventure, Family",97 ,Film,None,Moderate,None,None,Mild
726,Cars,2006,7.1,"388,952","Animation, Adventure, Comedy",117 ,Film,None,None,Mild,None,Mild
727,Beverly Hills 90210,2006,6.4,"32,848","Drama, Romance",44 ,Series,Mild,Mild,Mild,Moderate,Moderate
728,Designated Survivor,2006,7.5,"83,143","Action, Drama, Mystery",60 ,Series,Moderate,Mild,Moderate,Mild,Mild
729,Oz,2006,8.7,"93,783","Crime, Drama, Thriller",55 ,Series,Severe,Severe,Severe,Severe,Severe
730,Premonition,2007,5.9,"75,465","Drama, Fantasy, Mystery",96 ,Film,None,Mild,Mild,None,Mild
731,A Nightmare on Elm Street 3 Dream Warriors,1987,6.6,"75,796","Fantasy, Horror",96 ,Film,Moderate,Severe,Moderate,Moderate,Severe
732,SpongeBob SquarePants,2020,8.2,"89,772","Animation, Comedy, Family",23 ,Series,Mild,Mild,Mild,None,Moderate
733,iZombie,2020,7.8,"63,508","Comedy, Crime, Drama",42 ,Series,Mild,Moderate,Mild,Mild,Mild
734,The Great British Bake Off,2020,8.5,"8,422",Reality-TV,60 ,Series,None,None,Mild,None,None
735,Iron Man,2008,7.9,"986,931","Action, Adventure, Sci-Fi",126 ,Film,Mild,Moderate,Mild,Mild,Moderate
736,The Village,2004,6.5,"251,685","Drama, Mystery, Thriller",108 ,Film,None,Moderate,None,None,Moderate
737,Hunter x Hunter,2004,9.0,"73,615","Animation, Action, Adventure",24 ,Series,Mild,Moderate,Mild,Mild,Severe
738,Fuimos canciones,2021,5.3,"1,015","Comedy, Music, Romance",110 ,Film,Moderate,No Rate,No Rate,No Rate,No Rate
739,Private Practice,2021,6.7,"24,189","Comedy, Drama, Romance",60 ,Series,Moderate,Moderate,Mild,Moderate,Mild
740,300,2006,7.6,"758,693","Action, Drama",117 ,Film,Moderate,Severe,Mild,None,Severe
741,Thor,2011,7.0,"786,140","Action, Adventure, Fantasy",115 ,Film,None,Mild,Mild,Mild,Mild
742,The Lobster,2015,7.2,"235,976","Comedy, Drama, Romance",119 ,Film,Moderate,Moderate,Moderate,Mild,Moderate
743,Transformers,2007,7.0,"614,130","Action, Adventure, Sci-Fi",144 ,Film,Mild,Moderate,Moderate,Mild,Moderate
744,Batwoman,2007,3.4,"38,496","Action, Adventure, Crime",45 ,Series,Mild,Moderate,Mild,Mild,Moderate
745,The Chosen,2007,9.6,"21,759","Drama, History",54 ,Series,None,None,None,None,Mild
746,Ray Donovan,2007,8.3,"80,858","Crime, Drama",60 ,Series,Severe,Severe,Severe,Severe,Moderate
747,Sense8,2007,8.3,"146,144","Drama, Mystery, Sci-Fi",60 ,Series,Severe,Moderate,Moderate,Moderate,Moderate
748,The Boy in the Striped Pyjamas,2008,7.8,"202,382","Drama, History, War",94 ,Film,None,Moderate,None,Mild,Severe
749,Finch,2021,No Rate,No Votes,"Drama, Sci-Fi",115 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
750,Annette,2021,6.4,"9,794","Drama, Musical, Romance",141 ,Film,Severe,Moderate,Moderate,Moderate,Moderate
751,Training Day,2001,7.7,"410,765","Crime, Drama, Thriller",122 ,Film,Moderate,Severe,Severe,Severe,Severe
752,The VelociPastor,2018,5.1,"4,727","Action, Adventure, Comedy",75 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
753,Raiders of the Lost Ark,1981,8.4,"919,273","Action, Adventure",115 ,Film,Mild,Moderate,Mild,Mild,Moderate
754,CSI Miami,1981,6.4,"55,214","Action, Crime, Drama",43 ,Series,Moderate,Severe,Mild,Moderate,Moderate
755,Pearl Harbor,2001,6.2,"320,925","Action, Drama, History",183 ,Film,Mild,Severe,Moderate,Mild,Severe
756,The Amazing SpiderMan 2,2014,6.6,"437,313","Action, Adventure, Fantasy",142 ,Film,None,Moderate,Mild,Mild,Moderate
757,Love Life,2014,7.5,"10,490","Comedy, Romance",35 ,Series,Moderate,None,Moderate,Mild,No Rate
758,Coco,2017,8.4,"435,130","Animation, Adventure, Comedy",105 ,Film,None,Mild,None,Mild,Mild
759,Desperado,1995,7.2,"178,691","Action, Crime, Thriller",104 ,Film,Moderate,Severe,Severe,Mild,Moderate
760,Judas and the Black Messiah,2021,7.5,"62,197","Biography, Drama, History",126 ,Film,Mild,Moderate,Severe,Mild,Moderate
761,Grimm,2021,7.8,"113,143","Crime, Drama, Fantasy",45 ,Series,Mild,Severe,Mild,Mild,Moderate
762,Gomorra La serie,2021,8.7,"33,068","Crime, Drama, Thriller",55 ,Series,Moderate,Severe,Severe,Severe,Severe
763,Alita Battle Angel,2019,7.3,"247,942","Action, Adventure, Sci-Fi",122 ,Film,None,Moderate,Mild,Mild,Moderate
764,The Godfather Part II,1974,9.0,"1,187,439","Crime, Drama",202 ,Film,Mild,Severe,Moderate,Mild,Moderate
765,Pitch Perfect,2012,7.1,"290,316","Comedy, Music, Romance",112 ,Film,Mild,Mild,Mild,Mild,None
766,Prodigal Son,2012,7.7,"18,018","Crime, Drama, Mystery",44 ,Series,Mild,Severe,Mild,Mild,Severe
767,Captain America The First Avenger,2011,6.9,"785,169","Action, Adventure, Sci-Fi",124 ,Film,Mild,Moderate,Mild,None,Mild
768,The Dreamers,2003,7.2,"116,531","Drama, Romance",115 ,Film,Severe,Mild,Moderate,Moderate,None
769,Babylon 5,2003,8.3,"29,541","Action, Adventure, Drama",45 ,Series,Mild,Moderate,Mild,Mild,Moderate
770,American Gods,2003,7.7,"81,447","Drama, Fantasy, Mystery",60 ,Series,Severe,Severe,Severe,Moderate,Moderate
771,Futurama,2003,8.4,"221,472","Animation, Comedy, Sci-Fi",22 ,Series,Mild,Moderate,Mild,Moderate,Mild
772,The Dry,2020,6.9,"16,638","Crime, Drama, Mystery",117 ,Film,None,Moderate,Moderate,Mild,Moderate
773,Eternal Sunshine of the Spotless Mind,2004,8.3,"951,057","Drama, Romance, Sci-Fi",108 ,Film,Mild,Mild,Moderate,Mild,Mild
774,SpiderMan 2,2004,7.3,"578,084","Action, Adventure, Sci-Fi",127 ,Film,Mild,Moderate,Mild,Mild,Moderate
775,The Martian,2015,8.0,"797,773","Adventure, Drama, Sci-Fi",144 ,Film,Mild,Mild,Moderate,Mild,Mild
776,StartUp,2017,7.9,"25,438","Crime, Thriller",44 ,Series,Moderate,Moderate,Moderate,Moderate,Moderate
777,Scream 4,2011,6.2,"133,751","Horror, Mystery",111 ,Film,Mild,Severe,Severe,Moderate,Severe
778,Love Hard,2021,No Rate,No Votes,"Comedy, Romance",104 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
779,Jumanji,1995,7.0,"324,368","Adventure, Comedy, Family",104 ,Film,None,Mild,Mild,Mild,Moderate
780,The Guest,2014,6.7,"96,530","Action, Mystery, Thriller",100 ,Film,Moderate,Severe,Severe,Moderate,Moderate
781,Ahgassi,2016,8.1,"128,983","Drama, Romance, Thriller",145 ,Film,Severe,Moderate,Severe,Mild,Moderate
782,The Last of the Mohicans,1992,7.7,"159,819","Action, Adventure, Drama",112 ,Film,Mild,Moderate,None,None,Moderate
783,The Medium,2021,6.6,"1,525",Horror,130 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
784,Watchmen,2009,7.6,"527,291","Action, Drama, Mystery",162 ,Film,Severe,Severe,Severe,Mild,Severe
785,Snowpiercer,2013,7.1,"341,519","Action, Drama, Sci-Fi",126 ,Film,None,Severe,Moderate,Moderate,Severe
786,Aliens,1986,8.3,"680,473","Action, Adventure, Sci-Fi",137 ,Film,None,Moderate,Moderate,Mild,Severe
787,Mother,2017,6.6,"206,014","Drama, Horror, Mystery",121 ,Film,Moderate,Severe,Moderate,Mild,Severe
788,John Wick Chapter 3  Parabellum,2019,7.4,"307,504","Action, Crime, Thriller",130 ,Film,None,Severe,Moderate,Mild,Severe
789,Miraculous Tales of Ladybug  Cat Noir,2019,7.7,"9,027","Animation, Action, Adventure",20 ,Series,None,Mild,None,None,Mild
790,Green Book,2018,8.2,"429,657","Biography, Comedy, Drama",130 ,Film,Mild,Mild,Moderate,Moderate,Mild
791,Tommy Boy,1995,7.1,"81,456","Adventure, Comedy",97 ,Film,Mild,Mild,Mild,Mild,None
792,Kill Bill Vol 1,2003,8.1,"1,049,398","Action, Crime, Drama",111 ,Film,Mild,Severe,Severe,Mild,Moderate
793,It Follows,2014,6.8,"223,147","Horror, Mystery, Thriller",100 ,Film,Severe,Moderate,Moderate,Mild,Severe
794,Gemini Man,2019,5.7,"103,621","Action, Drama, Sci-Fi",117 ,Film,None,Moderate,Moderate,Mild,Mild
795,Chuck,2019,8.2,"131,783","Action, Comedy, Drama",43 ,Series,Mild,Moderate,Mild,Mild,Mild
796,Vacation Friends,2021,6.3,"14,822","Adventure, Comedy",103 ,Film,Mild,Mild,Severe,Severe,None
797,Snatch,2000,8.3,"813,924","Comedy, Crime",104 ,Film,Mild,Moderate,Severe,Mild,Mild
798,Black Sails,2000,8.2,"98,066","Adventure, Drama",56 ,Series,Severe,Severe,Severe,Moderate,Severe
799,Il buono il brutto il cattivo,1966,8.8,"720,032",Western,161 ,Film,None,Moderate,Mild,Mild,Moderate
800,The Notebook,2004,7.8,"542,082","Drama, Romance",123 ,Film,Moderate,Mild,Mild,Mild,Mild
801,Castlevania,2004,8.3,"55,247","Animation, Action, Adventure",23 ,Series,Moderate,Severe,Severe,Mild,Severe
802,The Hobbit An Unexpected Journey,2012,7.8,"782,308","Adventure, Fantasy",169 ,Film,None,Moderate,None,Mild,Moderate
803,Split,2016,7.3,"457,276","Horror, Thriller",117 ,Film,Mild,Moderate,Mild,Mild,Moderate
804,Slasher,2016,6.7,"13,030","Crime, Drama, Horror",60 ,Series,Severe,Severe,Severe,Moderate,Severe
805,The Descent,2005,7.2,"211,927","Adventure, Horror, Thriller",99 ,Film,Mild,Severe,Moderate,Mild,Severe
806,The Usual Suspects,1995,8.5,"1,031,650","Crime, Mystery, Thriller",106 ,Film,Mild,Moderate,Severe,Moderate,Moderate
807,Edge of Tomorrow,2014,7.9,"633,486","Action, Adventure, Sci-Fi",113 ,Film,Mild,Moderate,Mild,Mild,Moderate
808,Reign,2014,7.5,"45,988","Drama, Fantasy",42 ,Series,Moderate,Moderate,Mild,Mild,Moderate
809,Emily in Paris,2014,7.0,"59,234","Comedy, Drama, Romance",30 ,Series,Moderate,None,Mild,Mild,None
810,Nancy Drew,2014,6.4,"6,588","Drama, Fantasy, Horror",44 ,Series,Mild,Mild,Mild,Mild,Moderate
811,Nightmare Alley,2021,No Rate,No Votes,"Action, Crime, Drama",139 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
812,Godfather of Harlem,2022,8.0,"10,512","Crime, Drama",55 ,Series,Moderate,Severe,Severe,Severe,Moderate
813,Jolt,2021,5.6,"23,407","Action, Thriller",91 ,Film,Mild,Moderate,Moderate,Mild,Moderate
814,Layer Cake,2004,7.3,"173,698","Action, Crime, Drama",105 ,Film,Moderate,Severe,Severe,Severe,Moderate
815,Stardust,2007,7.6,"263,530","Adventure, Family, Fantasy",127 ,Film,Mild,Moderate,None,Mild,Moderate
816,Tom  Jerry,2021,5.3,"29,886","Animation, Adventure, Comedy",101 ,Film,None,Mild,None,Mild,Mild
817,Srpski film,2010,5.0,"61,013","Horror, Mystery, Thriller",104 ,Film,Severe,Severe,Severe,Severe,Severe
818,The Matrix Revolutions,2003,6.8,"470,439","Action, Sci-Fi",129 ,Film,Mild,Severe,Mild,Mild,Moderate
819,The Kominsky Method,2003,8.2,"35,638","Comedy, Drama",30 ,Series,Mild,None,Moderate,Mild,None
820,Cast Away,2000,7.8,"553,904","Adventure, Drama, Romance",143 ,Film,None,Moderate,Mild,None,Moderate
821,Power,2000,8.1,"42,385","Crime, Drama",50 ,Series,Severe,Severe,Severe,Severe,Moderate
822,Shetland,2000,8.2,"12,951","Crime, Drama, Mystery",60 ,Series,None,No Rate,Mild,No Rate,No Rate
823,One Flew Over the Cuckoos Nest,1975,8.7,"956,596",Drama,133 ,Film,Mild,Moderate,Severe,Mild,Severe
824,A Nightmare on Elm Street,2010,5.2,"96,348","Crime, Drama, Horror",95 ,Film,Mild,Severe,Moderate,Moderate,Severe
825,Jujutsu Kaisen,2010,8.7,"31,393","Animation, Action, Adventure",24 ,Series,Mild,Severe,Mild,None,Severe
826,Nanatsu no taizai,2022,8.0,"27,724","Animation, Action, Adventure",24 ,Series,Moderate,Moderate,Mild,Mild,Moderate
827,Drive,2011,7.8,"597,089","Crime, Drama",100 ,Film,Moderate,Severe,Moderate,Mild,Severe
828,Batman Begins,2005,8.2,"1,364,161","Action, Adventure",140 ,Film,None,Moderate,Mild,Mild,Moderate
829,2001 A Space Odyssey,1968,8.3,"631,754","Adventure, Sci-Fi",149 ,Film,None,Mild,None,None,Moderate
830,The Black Phone,2021,8.9,132,Horror,102 ,Film,No Rate,Moderate,No Rate,No Rate,No Rate
831,Resident Alien,2021,8.2,"25,350","Comedy, Drama, Mystery",44 ,Series,Mild,Moderate,Moderate,Mild,Mild
832,ET the ExtraTerrestrial,1982,7.8,"388,301","Family, Sci-Fi",115 ,Film,None,Mild,Mild,Mild,Moderate
833,Hotel Transylvania,2012,7.1,"237,433","Animation, Adventure, Comedy",91 ,Film,None,Mild,None,None,Mild
834,The End of the Fing World,2012,8.1,"164,023","Adventure, Comedy, Crime",25 ,Series,Moderate,Severe,Severe,Moderate,Moderate
835,Sinister,2012,6.8,"234,119","Horror, Mystery, Thriller",110 ,Film,None,Severe,Mild,Mild,Severe
836,The Nanny,2012,6.9,"40,680","Comedy, Family, Romance",22 ,Series,Mild,None,Mild,Mild,None
837,The Lovely Bones,2009,6.7,"164,126","Drama, Fantasy, Thriller",135 ,Film,Mild,Moderate,Mild,Mild,Moderate
838,Oculus,2013,6.5,"122,621","Horror, Mystery",104 ,Film,Mild,Severe,Mild,None,Severe
839,Into the Wild,2007,8.1,"595,966","Adventure, Biography, Drama",148 ,Film,Moderate,Mild,Mild,Mild,Moderate
840,The Newsroom,2007,8.6,"109,313",Drama,55 ,Series,None,None,Moderate,Mild,Mild
841,The Ring,2002,7.1,"333,806","Horror, Mystery",115 ,Film,Mild,Moderate,Moderate,Mild,Severe
842,Brokeback Mountain,2005,7.7,"339,299","Drama, Romance",134 ,Film,Severe,Moderate,Moderate,Mild,Moderate
843,The Cave,2005,5.1,"37,335","Action, Adventure, Horror",97 ,Film,None,Moderate,Mild,Mild,Moderate
844,The Big Lebowski,1998,8.1,"768,274","Comedy, Crime, Sport",117 ,Film,Moderate,Mild,Severe,Moderate,Mild
845,Rome,2022,8.7,"161,647","Action, Drama, History",52 ,Series,Severe,Severe,Severe,Mild,Moderate
846,Adult Material,2020,6.8,"1,448","Comedy, Drama, Romance",198 ,Series,Severe,Moderate,Severe,Moderate,Moderate
847,Mulholland Dr,2001,7.9,"338,554","Drama, Mystery, Thriller",147 ,Film,Severe,Moderate,Mild,Mild,Severe
848,Fright Night,2011,6.4,"103,008","Comedy, Horror",106 ,Film,Mild,Severe,Moderate,Moderate,Severe
849,Uncut Gems,2019,7.4,"247,210","Crime, Drama, Thriller",135 ,Film,Moderate,Moderate,Severe,Moderate,Severe
850,Miss Peregrines Home for Peculiar Children,2016,6.7,"163,433","Adventure, Drama, Family",127 ,Film,None,Moderate,Mild,Mild,Moderate
851,Hidden Figures,2016,7.8,"212,969","Biography, Drama, History",127 ,Film,None,None,Mild,Mild,Mild
852,Cloud Atlas,2012,7.4,"352,679","Action, Drama, Mystery",172 ,Film,Moderate,Severe,Moderate,Mild,Moderate
853,Carnival Row,2022,7.8,"52,649","Crime, Drama, Fantasy",56 ,Series,Severe,Severe,Severe,Mild,Moderate
854,Incendies,2010,8.3,"163,134","Drama, Mystery, War",131 ,Film,Mild,Moderate,Mild,None,Severe
855,Bhoot Police,2021,7.0,"22,924","Comedy, Horror",129 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
856,Alias,2022,7.6,"47,858","Action, Drama, Mystery",42 ,Series,Mild,Moderate,Mild,Mild,Moderate
857,Monster House,2006,6.6,"109,103","Animation, Comedy, Family",91 ,Film,Mild,Moderate,Mild,Mild,Moderate
858,Belfast,2021,7.7,319,Drama,98 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
859,The Outsider,2020,7.7,"71,704","Crime, Drama, Fantasy",60 ,Series,Moderate,Severe,Moderate,Mild,Moderate
860,United States of Al,2020,6.2,"1,677",Comedy,30 ,Series,No Rate,No Rate,No Rate,No Rate,No Rate
861,Imposters,2020,7.8,"12,028","Comedy, Crime, Drama",41 ,Series,Moderate,Moderate,Severe,No Rate,No Rate
862,BronBroen,2020,8.6,"62,839","Crime, Mystery, Thriller",60 ,Series,Moderate,Moderate,Mild,Moderate,Moderate
863,Crimson Peak,2015,6.5,"139,344","Drama, Horror, Mystery",119 ,Film,Moderate,Severe,Mild,Mild,Severe
864,Trainspotting,1996,8.1,"657,623",Drama,93 ,Film,Severe,Moderate,Severe,Severe,Severe
865,Adventure Time,1996,8.6,"84,221","Animation, Action, Adventure",11 ,Series,Mild,Moderate,Mild,None,Moderate
866,Black Hawk Down,2001,7.7,"378,137","Drama, History, War",144 ,Film,None,Severe,Moderate,Mild,Severe
867,Freedom Writers,2007,7.6,"74,397","Biography, Crime, Drama",123 ,Film,None,Moderate,Mild,Mild,Mild
868,Extraction,2020,6.7,"180,684","Action, Thriller",116 ,Film,None,Severe,Moderate,Mild,Moderate
869,Host,2020,6.5,"23,974","Horror, Mystery",57 ,Film,None,Moderate,Moderate,Mild,Severe
870,Elvira Mistress of the Dark,1988,6.6,"16,669","Comedy, Horror",96 ,Film,Mild,Mild,Mild,Mild,Mild
871,The Andy Griffith Show,1988,8.3,"13,475","Comedy, Family",30 ,Series,None,None,None,Mild,None
872,The Blues Brothers,1980,7.9,"190,627","Action, Adventure, Comedy",133 ,Film,Mild,Mild,Moderate,Mild,Mild
873,Apocalypse Now,1979,8.4,"631,489","Drama, Mystery, War",147 ,Film,Moderate,Severe,Severe,Moderate,Severe
874,My Life Is Murder,1979,7.6,"2,176","Comedy, Crime, Drama",60 ,Series,No Rate,No Rate,Moderate,No Rate,No Rate
875,Bad Sport,1979,7.3,505,"Documentary, Crime, Mystery",55 ,Series,No Rate,No Rate,No Rate,No Rate,No Rate
876,Almost Famous,2000,7.9,"265,586","Adventure, Comedy, Drama",122 ,Film,Moderate,Mild,Moderate,Moderate,Mild
877,Coming Home in the Dark,2021,5.7,"1,121","Horror, Thriller",93 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
878,The Great,2021,8.1,"23,480","Biography, Comedy, Drama",45 ,Series,Moderate,Moderate,Severe,Moderate,Mild
879,V for Vendetta,2005,8.1,"1,068,862","Action, Drama, Sci-Fi",132 ,Film,Mild,Severe,Moderate,Mild,Moderate
880,Guardians of the Galaxy Vol 2,2017,7.6,"613,520","Action, Adventure, Comedy",136 ,Film,Mild,Moderate,Mild,Mild,Moderate
881,Angmareul boatda,2010,7.8,"120,357","Action, Crime, Drama",144 ,Film,Severe,Severe,Severe,Mild,Severe
882,Palm Springs,2020,7.4,"133,085","Comedy, Fantasy, Mystery",90 ,Film,Moderate,Mild,Severe,Moderate,None
883,The Mask,1994,6.9,"363,923","Action, Comedy, Crime",101 ,Film,Mild,Mild,Mild,Mild,Mild
884,Ford v Ferrari,2019,8.1,"338,233","Action, Biography, Drama",152 ,Film,None,Mild,Moderate,Mild,Mild
885,Braveheart,1995,8.3,"990,836","Biography, Drama, History",178 ,Film,Moderate,Severe,Moderate,Mild,Severe
886,From Dusk Till Dawn,1996,7.2,"299,197","Action, Crime, Horror",108 ,Film,Moderate,Severe,Severe,Moderate,Severe
887,Veep,1996,8.3,"49,492",Comedy,28 ,Series,Mild,Mild,Severe,Mild,None
888,Memento,2000,8.4,"1,172,386","Mystery, Thriller",113 ,Film,Mild,Moderate,Severe,Mild,Moderate
889,Moana,2016,7.6,"298,541","Animation, Adventure, Comedy",107 ,Film,None,Mild,None,None,Mild
890,Kingsman The Golden Circle,2017,6.7,"293,541","Action, Adventure, Comedy",141 ,Film,Moderate,Severe,Severe,Moderate,Mild
891,The Way Way Back,2013,7.4,"144,499","Comedy, Drama",103 ,Film,Mild,None,Mild,Moderate,None
892,Jack Reacher,2012,7.0,"321,888","Action, Thriller",130 ,Film,Mild,Moderate,Moderate,Moderate,Moderate
893,The Hateful Eight,2015,7.8,"553,131","Crime, Drama, Mystery",168 ,Film,Moderate,Severe,Severe,Mild,Moderate
894,Respect,2021,6.6,"6,821","Biography, Drama, Music",145 ,Film,Mild,Mild,Mild,Moderate,Moderate
895,The Babysitter,2017,6.3,"82,848","Comedy, Horror",85 ,Film,Mild,Severe,Moderate,Mild,Moderate
896,Fantastic Mr Fox,2009,7.9,"213,379","Animation, Adventure, Comedy",87 ,Film,None,Mild,Mild,Mild,Mild
897,Pretty Woman,1990,7.1,"305,051","Comedy, Romance",119 ,Film,Moderate,Mild,Moderate,Mild,Mild
898,The IT Crowd,1990,8.5,"141,410",Comedy,25 ,Series,Mild,Mild,Moderate,Mild,None
899,Pans Labyrinth,2006,8.2,"640,229","Drama, Fantasy, War",118 ,Film,None,Severe,Moderate,Mild,Severe
900,La La Land,2016,8.0,"539,787","Comedy, Drama, Music",128 ,Film,None,None,Mild,None,None
901,Anne,2016,8.7,"45,599","Drama, Family",60 ,Series,Mild,Mild,None,Mild,Mild
902,Mr  Mrs Smith,2005,6.5,"468,120","Action, Comedy, Crime",120 ,Film,Moderate,Moderate,Moderate,Mild,Mild
903,Queen of the Damned,2002,5.3,"54,218","Drama, Fantasy, Horror",101 ,Film,Mild,Moderate,Mild,Mild,Moderate
904,Upload,2002,8.0,"48,540","Comedy, Mystery, Sci-Fi",296 ,Series,Moderate,Moderate,Moderate,Mild,Mild
905,Halloween The Curse of Michael Myers,1995,4.8,"33,723","Horror, Thriller",87 ,Film,Moderate,Severe,Moderate,Mild,Moderate
906,Rizzoli  Isles,1995,7.6,"31,610","Crime, Drama, Mystery",60 ,Series,None,Moderate,Mild,No Rate,No Rate
907,Luther,1995,8.4,"128,082","Crime, Drama, Mystery",60 ,Series,Mild,Severe,Mild,Mild,Severe
908,The Witcher Nightmare of the Wolf,2021,7.3,"28,915","Animation, Action, Adventure",83 ,Film,Mild,Severe,Mild,Mild,Moderate
909,Jane the Virgin,2021,7.8,"43,479",Comedy,60 ,Series,Mild,Mild,Mild,Mild,Mild
910,Black Clover,2021,8.3,"14,859","Animation, Action, Adventure",24 ,Series,Mild,Moderate,Mild,Mild,Mild
911,Benedetta,2021,6.7,"1,757","Biography, Drama, History",131 ,Film,No Rate,No Rate,No Rate,No Rate,No Rate
912,Enemy,2013,6.9,"179,723","Drama, Mystery, Thriller",91 ,Film,Moderate,None,Moderate,Mild,Moderate
913,Departure,2013,7.2,"13,675","Drama, Mystery, Thriller",45 ,Series,Moderate,Mild,Mild,Mild,Moderate
914,Me Before You,2016,7.4,"228,284","Drama, Romance",106 ,Film,Mild,None,Mild,Mild,Mild
915,Way Down,2021,6.4,"17,868","Action, Thriller",118 ,Film,None,None,Moderate,Mild,None
916,Level 16,2018,6.1,"9,038","Drama, Sci-Fi, Thriller",102 ,Film,None,Mild,None,Mild,Mild
917,Robin Hood Prince of Thieves,1991,6.9,"185,763","Action, Adventure, Drama",143 ,Film,Mild,Moderate,Mild,Mild,Moderate
918,Kaubôi bibappu,1991,8.9,"98,568","Animation, Action, Adventure",24 ,Series,Moderate,Moderate,Moderate,Moderate,Moderate
919,Harry Potter and the Order of the Phoenix,2007,7.5,"536,993","Action, Adventure, Family",138 ,Film,None,Moderate,Mild,None,Moderate
920,Logan Lucky,2017,7.0,"141,330","Action, Comedy, Crime",118 ,Film,None,Mild,Mild,Mild,Mild
